Date,VNIndex,Open,High,Low,Volume,VN_Return,VN_Return_5d,VN_Return_20d,RSI,MACD_DIFF,BB_WIDTH,BB_PCT,ATR14_PCT,STOCH_K,STOCH_D,OBV_Trend,Price_vs_MA20,Price_vs_MA50,Volume_Shock,Volume_Shock_5,VN_Return_lag_1,VN_Return_lag_2,VN_Return_lag_3,VN_Return_lag_5,VN_Return_lag_7,HL_Range,Foreign_Net_Ratio,Foreign_Net_MA5,Sector_Momentum,Sector_Divergence,SP500_Return_lag1,NASDAQ_Return_lag1,Gold_Return_lag1,Oil_Return_lag1,DXY_Return_lag1,HSI_Return,Nikkei_Return,VIX_Return,VIX_Change,VN_VIX_Signal,VN_HV5,VN_HV10,FX_Stress,FX_Stress_20d,Asia_Sentiment,Is_Earnings_Season,Is_Earnings_Peak,Is_Deriv_Expiry,Is_Pre_Expiry,Is_Quarter_End,Is_Quarter_End_Week,Is_Near_Tet,Is_Tet_Zone,Is_Monday,Is_Friday,Is_Month_Start,Is_Month_End,Month_Sin,Month_Cos,DOW_Sin,DOW_Cos,Next_Return,Target
2015-05-20,550.1,536.35,550.33,536.07,123636990,0.024738273536753397,0.013411443940901213,-0.03199127190821416,49.18993915194237,-0.7603804479060337,7.748744918492356,0.45796809172375086,1.4516017909907288,53.57594136972459,24.572487574762146,-0.020010246483382885,-0.32569453567012235,-1.7422750423235138,1.5157085983936678,1.3834436258509828,0.014878532942622202,-0.015797112235784505,-0.011495521344884074,-0.002920592935471311,-0.005121638924455829,2.592255953463005,0.0,0.0,0.04039394897127245,0.03904098185305545,-0.0006433745436266,-0.001656051139136,-0.0170223355456049,-0.0365135785377673,0.0114661235127582,-0.0039174581842053,0.0084977754440505,12.880000114440918,0.002334609500436402,1.0609613692347488,0.27251792183104656,0.20340462884294336,0.3899037777644459,-2.997607775182191,0.0022901586299226002,0,0,0,0,0,0,0,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,0.004471914197418547,1
2015-05-21,552.56,550.99,554.0,547.95,103114440,0.004471914197418547,0.016314443892659236,-0.027730855855855996,50.938641733891366,0.2020635602804166,7.2660505517529295,0.5362227501813052,1.4201224285807355,68.65931514799752,47.41680650666556,0.042803954200088055,0.26319633394088104,-1.1566546099823838,1.2654177801361512,1.0630876976903834,0.024738273536753397,0.014878532942622202,-0.015797112235784505,0.0016027412401902197,-0.01316004132905535,1.0949037208628845,0.0,0.0,0.0050504501795242,0.0071424151399727565,-0.0009305162517933,0.0003373647278677,0.0016571380889407,0.030038443435586,0.0018893703318807,-0.002223308509067,0.0003123598067777,12.109999656677246,-0.05978264370513131,1.0460078604811567,0.2724947240636203,0.20171791106851603,0.4056375859378139,-2.2137028116210424,-0.00095547435114465,0,0,1,0,0,0,0,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.587785252292473,-0.8090169943749475,0.016758361082959583,1
2015-05-22,561.82,553.41,561.82,550.81,112920050,0.016758361082959583,0.04536320333432564,-0.005698711595639061,56.945475293815846,1.4303709264064386,7.121906531883415,0.7770653369368362,1.436929092537955,100.0,74.07841883924068,0.10603040717838683,1.973233432888933,0.5956021698368674,1.346236629774629,1.0755174244222658,0.004471914197418547,0.024738273536753397,0.014878532942622202,-0.011495521344884074,-0.002920592935471311,1.9597023957851452,0.0,0.0,0.03124531344949685,0.03359427594471085,0.0023378744854138,0.0037560686879003,-0.0037223921822493,0.0295015546282051,-0.0019905166902702,0.0170438212209709,0.0030461522666229,12.130000114440918,0.0016515655103792604,1.080555576405724,0.24820167534488194,0.21861860314763867,0.6102310185352858,-1.2912193429387908,0.0100449867437969,0,0,0,1,0,0,0,0,0,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,0.0021003168274535966,1
2015-05-25,563.0,560.8,563.84,558.66,106078240,0.0021003168274535966,0.06437281406560147,0.0013517359134889162,57.656924878188704,2.2420195645236043,7.154110152446318,0.8047705311115928,1.3972140999753575,97.59587864911268,88.75173126570338,0.15886014623179096,2.180361950791902,0.9032182212214255,1.246624631129515,1.0017518861162968,0.016758361082959583,0.004471914197418547,0.024738273536753397,-0.015797112235784505,0.0016027412401902197,0.9200710479573826,0.0,0.0,-0.00608708343580305,0.0019060744370803541,-0.0022338863033564,-0.0002809339552949,-8.300862164645206e-05,-0.0164690378770783,0.0078731889899332,0.0170438212209709,0.0073705266449086,12.130000114440918,0.0,1.0689295897597106,0.14766917742101765,0.21557532581544855,0.5422271026847019,-0.5916558043505848,0.01220717393293975,0,0,0,0,0,0,0,0,1,0,0,1,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.00746003552397867,1
2015-05-26,567.2,563.31,570.29,562.58,133053010,0.00746003552397867,0.05659252635892842,0.008337629553252457,60.179171717066914,2.9375859497777945,7.384705679582862,0.8925460856839086,1.3848995060597966,92.53442860594366,96.71010241835211,0.22473748809781793,2.8988373084479804,1.7264805937727512,1.5244509381058908,1.149381327209704,0.0021003168274535966,0.016758361082959583,0.004471914197418547,0.014878532942622202,-0.011495521344884074,1.3593088857545703,0.0,0.0,0.02126800323520965,0.0035941769826458012,-0.0022338863033564,-0.0002809339552949,-8.300862164645206e-05,-0.0164690378770783,0.0078731889899332,0.0091819689598249,0.0011615168606513,14.0600004196167,0.15910966916464342,0.9779601051449556,0.149800722740551,0.19886146789437018,0.5816268252895959,0.05206404665384923,0.0051717429102381,0,0,0,0,0,0,0,0,0,0,0,1,0.49999999999999994,-0.8660254037844387,0.9510565162951535,0.30901699437494745,-0.0012693935119887367,0
2015-05-27,566.48,564.64,569.63,563.28,111368810,-0.0012693935119887367,0.029776404290128955,0.009318485523385434,59.52458161769896,3.203253229965296,7.610854347339887,0.8573170371704703,1.3676809921271358,90.79487798985275,93.64172841496969,0.15346000070402327,2.7194879257274818,1.6777693497023856,1.2472315869338075,0.9828951296968561,0.00746003552397867,0.0021003168274535966,0.016758361082959583,0.024738273536753397,-0.015797112235784505,1.120957491879682,0.0,0.0,-0.0085157581286786,0.008754125930948667,-0.0102819801978378,-0.011123179496439,-0.0141992003345757,-0.02829876769695,0.0134361096430029,-0.0059698859120427,0.00171741372077,13.270000457763672,-0.056187762324018786,0.9713517753372031,0.10889231190515444,0.1973779285756886,0.5582278446804938,0.6382823188551991,-0.00212623609563635,0,0,0,0,0,0,0,0,0,0,0,1,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,0.011456715153226993,1
2015-05-28,572.97,566.13,576.92,564.73,145617460,0.011456715153226993,0.036937165194730115,0.012726019407179656,63.39018783205862,3.638365855867685,8.03418206663114,0.9765311517959265,1.4075694650508168,91.7742607246982,91.70118910683152,0.22365223174666024,3.8285380339499144,2.891159516583767,1.551306963758602,1.1954718983920811,-0.0012693935119887367,0.00746003552397867,0.0021003168274535966,0.004471914197418547,0.014878532942622202,2.1275110389723615,0.0,0.0,0.002331077604907,0.0032966415638036703,0.0091626412623655,0.014671868014505,-0.0010949518289057,-0.0089608903791531,0.0007194213014256,-0.0223245497503752,0.0038530004070802,13.3100004196167,0.0030143150318902023,0.973260248705841,0.11426219166353306,0.19972943921125721,0.5158770375603997,1.276692420737879,-0.0092357746716475,0,0,0,0,0,0,0,0,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.587785252292473,-0.8090169943749475,-0.005951445974483938,0
2015-05-29,569.56,572.73,577.03,568.7,129559300,-0.005951445974483938,0.013776654444483727,0.012731152204836338,60.14017328529551,3.5167867753768935,8.349167655641322,0.8765279628668039,1.4193206777502632,84.47953459380838,89.01622443611977,0.1429855853036785,3.1436950890120365,2.320113422337945,1.3266128431930437,1.0353532035915922,0.011456715153226993,-0.0012693935119887367,0.00746003552397867,0.016758361082959583,0.024738273536753397,1.4625324812135556,0.0,0.0,-0.00141115135843475,0.008558073913555444,-0.0012667608976734,-0.0016860299230391,0.0018550899119527,0.0029560422292504,-0.0041080570462749,-0.001097135318644,0.0005687893994761,13.84000015258789,0.0398196631301424,0.9173900767019398,0.10948913754059755,0.1882619451007141,0.3460388001277319,1.862355333564067,-0.00026417295958395,0,0,0,0,0,0,0,0,0,1,0,1,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,0.009516117704895244,1
2015-06-01,574.98,571.15,579.58,570.14,112680510,0.009516117704895244,0.021278863232682133,0.054854333308872016,63.35602105447852,3.608151997604643,8.965699440171672,0.928754096779986,1.4299935535463004,90.92344119968425,89.05907883939693,0.18923392968531177,3.844080365471632,3.3189723950853756,1.152882589384676,0.8910662378539198,-0.005951445974483938,0.011456715153226993,-0.0012693935119887367,0.0021003168274535966,0.004471914197418547,1.6417962363908405,0.0,0.0,0.023954257336150198,0.04450952968187538,-0.0063184691730722,-0.0054826020148337,0.0010942251113874,0.0454230048200894,-0.0006187228817002,0.0063072311916694,0.000326737385681,13.970000267028809,0.009393071749107529,0.8495510130541816,0.11892803266668335,0.14441246751181072,0.2876351192663519,2.360007509771777,0.0033169842886752,0,0,0,0,1,0,0,0,1,0,1,0,1.2246467991473532e-16,-1.0,0.0,1.0,-0.008122021635535326,0
2015-06-02,570.31,575.7,581.24,570.31,120805280,-0.008122021635535326,0.005483074753173334,0.03195512530534694,58.94339145769793,3.1760531312597826,9.320631935288413,0.8043418999464935,1.47561727261548,79.11730989682832,84.84009523010697,0.11511995361561438,2.836658831887638,2.5106490214116235,1.2230491870305453,0.9741868540326735,0.009516117704895244,-0.005951445974483938,0.011456715153226993,0.00746003552397867,0.016758361082959583,1.9165015517876356,0.0,0.0,0.00029417935957894983,0.005773152126793114,0.0020594612823712,0.0025444407965351,-0.0009248155064394,-0.001658349508894,0.0049530049468642,-0.004726553470954,-0.0012970275755088,14.239999771118164,0.019327093695666653,0.95287371404833,0.14164647474012806,0.16081786832518313,-0.2993955367771581,2.3521076497227833,-0.0030117905232314003,0,0,0,0,1,0,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,0.9510565162951535,0.30901699437494745,-0.0042257719485893075,0
2015-06-03,567.9,570.55,573.91,567.81,120677080,-0.0042257719485893075,0.0025067080920773144,0.03386127799016925,56.74686568419658,2.575497504657873,9.487538533026832,0.7351146115556556,1.4527546006199972,74.51280091708058,81.51785067119772,0.04327809485064156,2.2306589368119183,2.0988973175263013,1.1972803121631745,0.9587595810548273,-0.008122021635535326,0.009516117704895244,-0.005951445974483938,-0.0012693935119887367,0.0021003168274535966,1.0741327698538516,0.0,0.0,-0.02855854430642345,0.002747234735222346,-0.001008596189948,-0.0012611143628418,0.0048808604893455,0.0176079326438531,-0.0159154231591726,0.0069447678906313,-0.0033918631602455,13.65999984741211,-0.04073033237559609,0.7724550453656477,0.14627549127761458,0.12960635888298974,-0.39099496683848417,2.311857823262137,0.0017764523651928998,0,0,0,0,1,0,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,0.0019193519985913898,1
2015-06-04,568.99,568.01,573.5,567.89,102465870,0.0019193519985913898,-0.006946262457022234,0.02895222250352636,57.51794811332248,2.118330306173287,9.693100459736838,0.7351660923237818,1.4168277361135213,76.5953381734811,76.74181632913,0.09067640633037541,2.2794885576181656,2.3185908054790487,0.998166065036389,0.8740017111232771,-0.0042257719485893075,-0.008122021635535326,0.009516117704895244,0.011456715153226993,0.00746003552397867,0.9859575739468205,0.0,0.0,0.0019531625351241,0.0027621889466915186,0.0021188711112078,0.0044735292779554,-0.0078720581243207,-0.0264446453847735,-0.0038605502016407,-0.0038174162510482,0.0007170088405969,14.710000038146973,0.07686677909691086,0.7768690099085035,0.11338395279232927,0.1295491173551566,-0.31092917232601214,2.1735480014377573,-0.00155020370522565,0,0,0,0,1,0,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,0.0159581011968577,1
2015-06-05,578.07,568.99,579.01,568.37,141129610,0.0159581011968577,0.01494135824144971,0.042487962345133745,63.3753002023574,2.2800766871558684,10.244565603404642,0.8603963480792572,1.4264326090545165,93.81342701014842,81.64052203357004,0.15578222756108046,3.6921040311254045,3.924564935998857,1.3293193423459544,1.1804904941938494,0.0019193519985913898,-0.0042257719485893075,-0.008122021635535326,-0.005951445974483938,-0.0012693935119887367,1.8406075388793721,0.0,0.0,-0.0010405404480210998,0.020539524699040333,-0.0086231675768898,-0.007865866696517,-0.008272074923375,-0.0274983133204573,-0.0001047673206513,-0.010588401090896,-0.0013319411440642,14.210000038146973,-0.03399048257670745,0.7289562999073868,0.1562350610261301,0.12720430144010428,-0.12046997086775615,2.158810883580221,-0.0059601711174801,0,0,0,0,1,0,0,0,0,1,1,0,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.30901699437494723,0.0030446139740860634,1
2015-06-08,579.83,580.74,585.51,579.45,181609700,0.0030446139740860634,0.008435076002643704,0.05104500879148777,64.39990986155912,2.3489250417081955,10.739006326725846,0.8488017399246739,1.4121765589064124,88.5113268608415,86.306697348157,0.2322647379884716,3.745784091824057,4.194519917770033,1.6387273316267597,1.3620301048374175,0.0159581011968577,0.0019193519985913898,-0.0042257719485893075,0.009516117704895244,0.011456715153226993,1.0451339185623278,0.0,0.0,0.0160513498525346,0.016428377402256347,-0.0014361829335245,0.0018461399479861,-0.0060430465898393,0.0194827770364696,0.0089042371912126,0.0020586504372437,-0.0001813672628845,15.289999961853027,0.07600280934600834,0.7374551065406927,0.14565138458538393,0.12712966923417093,-0.42926831763782014,1.8266322720719734,0.0009386415871796,0,0,0,0,1,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,-0.009244088784643778,0
2015-06-09,574.47,578.68,582.13,573.73,146632640,-0.009244088784643778,0.007294278550262323,0.05521573813853542,58.98760854454585,1.8962021268254006,10.695429741852196,0.7347799525942924,1.4279858383701702,70.60702875399366,84.31059420832786,0.1399774660594624,2.5110724877676436,3.181126189653415,1.2802191386984245,1.0586966432057996,0.0030446139740860634,0.0159581011968577,0.0019193519985913898,-0.008122021635535326,-0.005951445974483938,1.462217348164391,0.0,0.0,0.007089474935090049,0.04436678615425544,-0.0064745097892824,-0.0092395083488708,0.0046239956482008,-0.0167427982510326,-0.010486912391639,-0.0119620890558979,-0.0176411658454808,14.470000267028809,-0.05362980358862224,0.8197006594149528,0.15056069636965025,0.13784559235322488,-0.13824314483199615,1.8132064744210994,-0.01480162745068935,0,0,0,0,1,0,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.9510565162951535,0.30901699437494745,-0.0006440719271676443,0
2015-06-10,574.1,576.06,576.62,569.59,123193810,-0.0006440719271676443,0.010917415037858813,0.057624995394421674,58.62136141853476,1.4544292423032736,10.461631432165584,0.7064623033351047,1.414307527234012,67.11815561959668,75.41217041147728,0.06334457702535082,2.1599325221278365,3.048261264767077,1.0539515701260331,0.8862460691177465,-0.009244088784643778,0.0030446139740860634,0.0159581011968577,-0.0042257719485893075,0.009516117704895244,1.224525344016717,0.0,0.0,0.01389304377340725,0.04844403372345023,0.0004183530042218,-0.0015452683304197,0.0034947986932274,0.0343997251633285,-0.0013641645188814,-0.0111850418789585,-0.0024851044375587,13.220000267028809,-0.08638562383777126,0.8219967065475611,0.14399788046625192,0.1375536200819825,-0.17030957130691615,1.7500062579968232,-0.0068350731582585995,0,0,0,0,1,0,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,0.012105904894617492,1
2015-06-11,581.05,577.32,582.68,575.25,158674570,0.012105904894617492,0.021195451589658854,0.06871562839117851,63.2385142972295,1.506508449976999,10.379435850810086,0.7942464406496327,1.4030512948240987,83.38919925512093,73.70479454290374,0.1274247634572697,3.0541120550520597,4.184933322001277,1.3051889604725155,1.056083943203635,-0.0006440719271676443,-0.009244088784643778,0.0030446139740860634,0.0019193519985913898,-0.008122021635535326,1.278719559418286,0.0,0.0,0.0134528830138367,0.005960781546545134,0.0120424248271244,0.0125292085256465,0.0074746677931185,0.0214499655573556,-0.0054638715253867,0.0082513470362275,0.0167916439004276,12.850000381469728,-0.027987887903593633,0.8151482680548026,0.15998834892625038,0.1389182866189509,-0.09848325273654614,1.9182890076909513,0.01252149546832755,0,0,0,0,1,0,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,0.002891317442560881,1
2015-06-12,582.73,582.54,585.01,578.8,154356240,0.002891317442560881,0.008061307454114486,0.08426987198571001,64.27619775664854,1.5256417775990547,9.789991231039672,0.8001681581733062,1.37519684602132,87.8761447884868,79.46116655440146,0.18091890562873067,2.938643636353997,4.345692895296181,1.2285308536154669,1.0095677647075814,0.012105904894617492,-0.0006440719271676443,-0.009244088784643778,0.0159581011968577,-0.0042257719485893075,1.0656736395929567,0.0,0.0,-0.00461644236489655,0.003292344894910676,0.0017386264178671,0.0011463816553543,-0.0052271741838728,-0.0107439336502249,0.0034865486078672,0.0138505848120673,0.0011828194894232,13.779999732971191,0.07237348824071344,0.823429019441306,0.12212899835636794,0.13270542691680529,-0.27867415277830615,1.9894433285760071,0.00751670215074525,0,0,0,0,1,0,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.30901699437494723,0.006435227292227896,1
2015-06-15,586.48,583.51,586.67,581.35,146447610,0.006435227292227896,0.011468878809306027,0.1087626429719255,66.54618863649964,1.6517475831081407,8.183015063145948,0.8760606226576655,1.3335968045513724,99.1876870457463,90.151010363118,0.22124104588348306,3.0773097398637215,4.884399679523866,1.1451350666433742,1.00402188456523,0.002891317442560881,0.012105904894617492,-0.0006440719271676443,0.0030446139740860634,0.0019193519985913898,0.9071068067112155,0.0,0.0,0.0212436849735645,0.02509834631353714,-0.0069942998817651,-0.0061799523104089,-0.0009322616858862,-0.0133289677009955,-0.0001053078108754,-0.0153489824620286,-0.0009453099390578,15.390000343322754,0.11683604075109955,0.9008485305601526,0.12688158712866726,0.1288734697767824,-0.10263152673193215,2.0575912355345753,-0.0081471462005432,0,0,0,0,1,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,-0.010452189332969541,0
2015-06-16,580.35,587.76,589.33,580.35,152124380,-0.010452189332969541,0.010235521437150785,0.08108863306136138,59.85115363552036,1.2040078052761096,6.477193359616698,0.7487543499648259,1.3619444056090235,63.495934959349555,83.51992226452755,0.12640816653571776,1.6112300237679382,3.6345207686901095,1.158537287498454,1.0351461746673,0.006435227292227896,0.002891317442560881,0.012105904894617492,-0.009244088784643778,0.0159581011968577,1.5473421211338017,0.0,0.0,-0.0053456804259447,0.017415270353302304,-0.0046225724936533,-0.0041832239322092,0.0055140818890038,-0.0073382026922499,-0.0016847810893203,-0.0109862783675738,-0.0063689892502291,14.8100004196167,-0.03768680381853917,0.905072220778851,0.13390703326697412,0.1344156342856843,-0.03526755999128415,1.862737939022609,-0.00867763380890145,0,0,0,0,1,0,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.9510565162951535,0.30901699437494745,-0.0025501852330490626,0
2015-06-17,578.87,578.53,584.04,575.88,118202310,-0.0025501852330490626,0.008308657028392341,0.05229958189420092,58.3254379957518,0.7140719514693181,5.60171859123526,0.6959179209629887,1.368584812447102,51.394052044609715,71.35922468323518,0.056652469119149534,1.097477060214534,3.2521566531796315,0.9020629409977046,0.8098210630506547,-0.010452189332969541,0.006435227292227896,0.002891317442560881,-0.0006440719271676443,0.0030446139740860634,1.4096429250090639,0.0,0.0,-0.0097741727174642,0.010644657296971765,0.0056898566086796,0.0050854356489553,-0.0040496487221701,0.0075604966310236,0.002004033818151,0.007042269053054,-0.0019088773547022,14.5,-0.020931830576188637,1.035538532394939,0.13698681045613523,0.13257029904784315,-0.07335790806085217,1.399476253197311,0.0025666958491759,0,0,0,0,1,0,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,0.002556705305163609,1
2015-06-18,580.35,578.73,583.02,578.47,90021550,0.002556705305163609,-0.0012047156010669413,0.05029318083104117,59.43895010303626,0.41064443223346814,4.6920272373545915,0.7366967233200488,1.3235885949311743,58.27137546468411,57.72045415621446,0.08422155216833453,1.1105874728102527,3.3962648711746923,0.6904504338006897,0.6807930532292502,-0.0025501852330490626,-0.010452189332969541,0.006435227292227896,0.012105904894617492,-0.009244088784643778,0.7840096493495226,0.0,0.0,0.00387021539340395,0.010452894155879956,0.001979641302692,0.0018455120581244,-0.0034730839355675,-0.0008338010795395,-0.0073683889288651,-0.0022101133455103,-0.0112985891204882,13.1899995803833,-0.09034485652528956,1.0373873164860743,0.10403854638063903,0.1326052622972254,-0.19823249163202816,0.7956061756274689,-0.0067543512329992506,0,0,1,0,1,0,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,0.008270871026104798,1
2015-06-19,585.15,584.08,588.48,582.47,184477640,0.008270871026104798,0.004152866679250966,0.04152575558007898,62.901123845795155,0.4509615979372361,4.551288700525404,0.8823295173208282,1.3182066056185826,80.57620817843845,63.413878562577416,0.15186487820354988,1.7400920120596173,4.09498999165318,1.3771224149912202,1.3343317997049184,0.002556705305163609,-0.0025501852330490626,-0.010452189332969541,0.002891317442560881,-0.0006440719271676443,1.0270870716910179,0.0,0.0,0.0036829694034237487,0.0451863485003818,0.0099027105789082,0.0134396696614651,0.0213362589808165,0.0088451703970315,-0.0027571805706916,0.0024675024982319,0.0091752073705704,13.960000038146973,0.058377595319172526,0.9649983994509004,0.11997538198446424,0.11431938874002329,-0.18549353620640815,-0.00011837911422513114,0.00582135493440115,0,0,0,1,1,0,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.30901699437494723,0.015261044176706928,1
2015-06-22,594.08,589.19,594.08,588.01,145223130,0.015261044176706928,0.01295866866730333,0.05520426287744229,68.31904669801392,0.9671568991377608,4.951942389946969,1.1087334832081372,1.3130184172658665,100.0,79.61586121437419,0.19911946182202167,3.0144131396784464,5.511018378112649,1.0684768736119348,1.052266780297243,0.008270871026104798,0.002556705305163609,-0.0025501852330490626,0.006435227292227896,0.012105904894617492,1.0217479127390334,0.0,0.0,0.01728256365296725,0.009013439705903223,-0.0053035017498218,-0.0031074128338642,0.0,-0.0138957839865384,0.0005316399604056,0.0119698795545648,0.0125877959120013,12.739999771118164,-0.08739256903259651,1.0549828202597045,0.1566165741921705,0.13440017781438376,-0.10078175914199415,-0.6431272409409212,0.01227883773328305,0,0,0,0,1,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,-0.001700107729598721,0
2015-06-23,593.07,592.44,595.11,590.76,99831620,-0.001700107729598721,0.021917808219178214,0.045610014104372265,67.12502796382256,1.1180116611586506,5.27936924590828,0.9942125320564074,1.2736985705470782,92.50551065393107,91.02723961078982,0.14362716863714253,2.609130442681057,5.162235715759989,0.743597279194669,0.7826784919787144,0.015261044176706928,0.008270871026104798,0.002556705305163609,-0.010452189332969541,0.002891317442560881,0.7334715969447152,0.0,0.0,0.00719423351767845,0.010174182611579964,0.006094866554531,0.0072249784724935,-0.0148148554541198,0.0011742944825949,0.0025508077639004,0.0093280429443229,0.0186619802809633,12.109999656677246,-0.049450559321762344,0.949661038104657,0.1182237440434611,0.12063062483734072,0.09236102527497983,-1.1323930409555372,0.0139950116126431,0,0,0,0,1,1,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.9510565162951535,0.30901699437494745,-0.005142731886623952,0
2015-06-24,590.02,592.19,594.01,589.02,112994500,-0.005142731886623952,0.019261664967954673,0.04155486513204343,63.51501393301913,0.899233786228959,5.2335722186654,0.8580701808420352,1.2492435300070488,80.96484667165284,91.15678577519463,0.08350599075222745,1.8739861507873712,4.475064241133016,0.8411319207641516,0.8931687508390662,-0.001700107729598721,0.015261044176706928,0.008270871026104798,-0.0025501852330490626,0.006435227292227896,0.845734042913801,0.0,0.0,-0.0126720514328926,0.002876427290713409,0.0006358685039113,0.0011873621016715,-0.0063360651426697,0.0222854894362671,0.0116611730389997,0.0026161987239199,0.0028164828822734,13.260000228881836,0.0949628905703972,0.9802472350644007,0.12874547868635494,0.12662763490607276,0.20410097855590184,-1.4865199070801294,0.00271634080309665,0,0,0,0,1,1,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,-0.0034405613369037358,0
2015-06-25,587.99,589.29,590.37,585.34,106046100,-0.0034405613369037358,0.013164469716550276,0.026214286960922983,61.157496090138935,0.5232905145487372,5.290526335674083,0.7631133950942506,1.2251207720335215,72.1003134796238,81.85689026840255,0.03312590761692098,1.392008346014753,3.9905458959822298,0.8012085585744945,0.8175340450116494,-0.005142731886623952,-0.001700107729598721,0.015261044176706928,0.002556705305163609,-0.010452189332969541,0.8554567254545099,0.0,0.0,-0.00896064484664475,0.012672265469733587,-0.0073532969616433,-0.007302137877626,-0.0030606833322436,-0.0121291244734939,-0.001781391264819,-0.0094588936413436,-0.0046304758765347,14.010000228881836,0.05656108499654566,0.9419342842908283,0.1391574405480871,0.11830152693676094,0.24454803459403587,-1.7578489100464931,-0.00704468475893915,0,0,0,0,1,1,0,0,0,0,0,1,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,-0.010612425381384072,0
2015-06-26,581.75,586.04,592.59,581.75,138270500,-0.010612425381384072,-0.005810475946338545,0.021402486129644016,54.465257896342756,-0.2013184651025064,5.028688167760713,0.5418937588147816,1.2829104200041594,47.648902821316526,66.90468765753104,-0.03058242210306349,0.21067064925491324,2.8061892595232756,1.0412465861165026,1.1477285772425512,-0.0034405613369037358,-0.005142731886623952,-0.001700107729598721,0.008270871026104798,-0.0025501852330490626,1.86334336055007,0.0,0.0,-0.01838402528916675,0.020837618262797206,-0.0029735743006855,-0.0019951965055512,-0.0009380655030184,-0.0094574363778819,-0.0007348277687849,-0.0177516133971248,-0.003141338512229,14.020000457763672,0.0007137921997475427,1.010976451820708,0.15479647827273704,0.13161038081216778,0.29274468640295187,-1.8111430237712731,-0.0104464759546769,0,0,0,0,1,1,0,0,0,1,0,1,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.30901699437494723,0.01718951439621841,1
2015-06-29,591.75,580.16,591.75,579.61,104599850,0.01718951439621841,-0.00392203070293573,0.029166231868934522,61.69856400439508,-0.06962144975648599,5.209127420472742,0.8429030547050013,1.3176813059190604,86.83385579937298,68.86102403343777,0.010885451605631792,1.7862257048276864,4.451256256925911,0.790093530250555,0.9310301158055371,-0.010612425381384072,-0.0034405613369037358,-0.005142731886623952,0.015261044176706928,0.002556705305163609,2.0515420363329087,0.0,0.0,0.038547593061895,0.01825266471785371,-0.0003900796440671,-0.0061969872294173,0.001195069922375,-0.0011725241864263,0.0029414725508514,-0.0261360670576207,-0.0287934338651832,18.850000381469727,0.344507829244143,1.1166307582960449,0.16772436411088879,0.155544564002462,0.09927534237850585,-1.9995028006591193,-0.027464750461401947,0,0,0,0,1,1,0,0,1,0,0,1,1.2246467991473532e-16,-1.0,0.0,1.0,0.0021968736797632893,1
